Match type,Region,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Avg. CPC,competition_x_is_exact,competition_x_is_phrase,competition_x_is_broad,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,Conv. value,Clicks,EPC
Exact match,B,Sunday,1,2,0,8,40.0,46.666666666666664,38.333333333333336,75.0,7.142857142857142,87.0,3.22,10.38,0.4,87.0,0.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,0.0,1,0.0
Exact match,USA,Thursday,0,1,0,25,110.0,253.33333333333334,191.66666666666666,-71.7948717948718,26.571428571428577,86.0,4.88,20.92,11.95,86.0,0.0,0.0,-0.8766873,0.3356876,0.074343055,-0.20200188,-0.2608235,0.0025626617,0.03181466,0.052949816,-0.02063194,0.0111612575,0.0,4,0.0
Exact match,USA,Saturday,1,9,0,16,70.0,50.0,43.333333333333336,40.0,6.285714285714285,86.0,5.66,26.82,10.1,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,1,0.0
Broad match,USA,Saturday,1,10,0,107,880.0,2066.6666666666665,2150.0,26.31578947368421,-42.85714285714278,80.0,4.81,13.33,2.0,0.0,0.0,80.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,200.0,6,33.333333333333336
Broad match,B,Wednesday,0,12,0,40,20.0,26.666666666666668,26.666666666666668,-33.33333333333333,-1.1428571428571432,62.0,1.88,6.47,0.75,0.0,0.0,62.0,-0.4652787,-0.31303203,0.08518586,-0.411065,-0.589188,-0.07220814,0.13434274,-0.23878485,0.054711603,-0.28085515,0.0,3,0.0
Phrase match,USA,Monday,0,12,0,63,20.0,40.0,86.0,-20.0,-35.0,86.0,5.75,24.38,1.9,0.0,86.0,0.0,-0.9414623,-0.031081704,-0.16633704,0.13914293,-0.031953376,0.16299175,0.05054728,-0.16436535,-0.014260511,0.091061816,0.0,1,0.0
Broad match,A,Saturday,1,10,0,107,880.0,2066.6666666666665,2150.0,26.31578947368421,-42.85714285714278,80.0,4.81,13.33,0.83,0.0,0.0,80.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,6,0.0
Phrase match,USA,Friday,0,9,0,17,10.0,13.333333333333334,15.0,-50.0,-0.28571428571428625,51.0,4.64,14.89,2.96,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,1,0.0
Exact match,B,Thursday,0,1,0,11,8100.0,6200.0,6450.0,22.22222222222222,-42.857142857143025,85.0,4.18,13.54,0.71,85.0,0.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Exact match,USA,Sunday,1,6,0,92,2400.0,3633.3333333333335,4050.0,22.22222222222222,-174.28571428571433,86.0,3.86,11.09,3.62,86.0,0.0,0.0,-0.5837946,-0.05310581,-0.26099914,0.03717354,-0.35111913,0.2009468,-0.36013666,-0.44978184,0.09891235,-0.28532633,0.0,1,0.0
Phrase match,B,Friday,0,12,0,66,8100.0,22466.666666666668,27000.0,22.31404958677686,-6640.000000000002,78.0,3.74,13.2,0.52,0.0,78.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,3,0.0
Phrase match,USA,Thursday,0,1,0,18,8100.0,6200.0,6450.0,22.22222222222222,-42.857142857143025,85.0,4.18,13.54,6.22,0.0,85.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Broad match,B,Wednesday,0,10,0,117,880.0,2066.6666666666665,2150.0,26.31578947368421,-42.85714285714278,80.0,4.81,13.33,0.63,0.0,0.0,80.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,1,0.0
Phrase match,B,Wednesday,0,1,0,33,8100.0,9300.0,9600.0,-18.181818181818183,-257.14285714285745,85.0,4.18,13.54,1.2,0.0,85.0,0.0,-0.73328626,-0.51195157,0.011241888,-0.2472338,0.28622937,0.0771871,-0.19041793,0.10554664,0.060216464,0.005970414,200.0,10,20.0
Exact match,USA,Tuesday,0,1,0,34,70.0,176.66666666666666,293.3333333333333,-71.7948717948718,-94.85714285714282,86.0,5.66,26.82,3.01,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,1,0.0
Exact match,A,Monday,0,10,0,126,8100.0,9900.0,9900.0,0.0,0.0,78.0,3.74,13.2,1.95,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,1,0.0
Phrase match,B,Saturday,1,1,0,37,1600.0,1206.6666666666667,901.6666666666666,90.0,237.99999999999991,88.0,4.0,12.65,0.41,0.0,88.0,0.0,-0.9284576,-0.12338971,-0.21699543,0.21056151,-0.056184717,0.106688954,0.0394658,-0.067668945,-0.004854815,0.10304732,0.0,1,0.0
Exact match,USA,Sunday,1,7,0,85,2400.0,3366.6666666666665,3133.3333333333335,0.0,159.99999999999997,85.0,4.18,13.29,15.27,85.0,0.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Exact match,USA,Thursday,0,6,0,95,140.0,196.66666666666666,178.33333333333334,-19.047619047619047,8.857142857142852,83.0,4.17,14.99,18.39,83.0,0.0,0.0,-0.70305336,-0.18113448,0.51736104,0.29299313,0.20721897,-0.013856932,0.047423225,-0.12976518,-0.21024461,0.11391434,0.0,3,0.0
Broad match,USA,Monday,0,12,0,70,50.0,36.666666666666664,34.0,0.0,3.0,88.0,5.96,15.94,8.62,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,4,0.0
Phrase match,B,Thursday,0,11,0,81,2400.0,2133.3333333333335,2075.0,0.0,229.99999999999946,83.0,6.68,24.85,0.85,0.0,83.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,2,0.0
Broad match,B,Wednesday,0,12,0,68,10.0,10.0,8.0,0.0,1.0000000000000007,33.0,0.0,0.0,0.74,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,9,0.0
Phrase match,USA,Tuesday,0,3,0,195,110.0,103.33333333333333,100.0,0.0,1.714285714285706,75.0,4.09,15.71,4.18,0.0,75.0,0.0,-0.7882521,-0.12007274,0.08448185,0.2425539,0.06697881,-0.15611923,-0.14079636,-0.31252366,-0.028202279,0.38874435,0.0,1,0.0
Broad match,B,Monday,0,9,0,7,90.0,286.6666666666667,191.66666666666666,928.5714285714287,84.85714285714282,63.0,5.36,16.7,4.64,0.0,0.0,63.0,-0.7324087,0.41261512,0.36389205,-0.30935177,-0.1862511,-0.1091585,0.04344067,0.093077645,-0.055192094,0.07077203,0.0,2,0.0
Phrase match,A,Tuesday,0,12,0,69,10.0,10.0,10.0,0.0,-3.24316903706033e-16,51.0,4.64,14.89,4.24,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,1,0.0
Broad match,USA,Tuesday,0,11,0,97,50.0,56.666666666666664,55.0,40.0,5.999999999999984,67.0,5.0,13.97,5.44,0.0,0.0,67.0,-0.8535487,0.39322186,-0.2152002,-0.008989994,0.124145895,-0.1358814,0.14381914,-0.10016546,-0.019195976,-0.07401129,0.0,2,0.0
Phrase match,B,Saturday,1,11,0,79,1600.0,676.6666666666666,627.5,0.0,84.99999999999989,88.0,4.0,12.65,0.24,0.0,88.0,0.0,-0.9284576,-0.12338971,-0.21699543,0.21056151,-0.056184717,0.106688954,0.0394658,-0.067668945,-0.004854815,0.10304732,0.0,1,0.0
Broad match,A,Sunday,1,12,0,50,20.0,10.0,10.0,0.0,-3.24316903706033e-16,35.0,3.81,14.11,2.06,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,5,0.0
Broad match,USA,Friday,0,1,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,13554.45,9,1506.0500000000002
Broad match,USA,Thursday,0,11,0,95,50.0,56.666666666666664,63.333333333333336,0.0,-4.57142857142857,88.0,5.96,15.94,1.77,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,0.0,17,0.0
Broad match,A,Thursday,0,10,0,116,70.0,76.66666666666667,70.0,-22.22222222222222,2.2857142857142865,80.0,5.35,22.88,1.42,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,0.0,1,0.0
Exact match,USA,Sunday,1,1,0,36,90.0,46.666666666666664,55.0,-20.0,-4.857142857142857,70.0,4.17,29.75,4.5,70.0,0.0,0.0,-0.7588807,-0.010428435,-0.035718568,0.08418732,0.042163167,-0.5910384,-0.02361037,0.121862516,0.21701756,0.044937864,0.0,2,0.0
Exact match,USA,Monday,0,7,0,84,110.0,130.0,125.0,-21.428571428571427,-0.857142857142853,86.0,4.88,20.92,9.32,86.0,0.0,0.0,-0.8766873,0.3356876,0.074343055,-0.20200188,-0.2608235,0.0025626617,0.03181466,0.052949816,-0.02063194,0.0111612575,0.0,2,0.0
Exact match,B,Sunday,1,8,0,57,8100.0,9900.0,9600.0,0.0,257.14285714285745,78.0,3.74,13.2,0.45,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,1,0.0
Phrase match,A,Sunday,1,11,0,99,2400.0,1600.0,1675.0,0.0,-90.00000000000074,85.0,4.18,13.29,9.62,0.0,85.0,0.0,-0.8237086,-0.18583246,-0.30871952,0.14593616,0.0048228716,0.019017514,-0.14342184,0.32421955,-0.20084265,-0.06288417,0.0,2,0.0
Exact match,USA,Friday,0,12,0,66,40.0,30.0,30.0,-25.0,1.0000000000000036,87.0,3.22,10.38,4.23,87.0,0.0,0.0,-0.8903785,-0.04550422,0.13202338,0.32216498,0.12422718,-0.0062851524,-0.16079961,-0.07734003,0.05587347,0.18303889,0.0,1,0.0
Phrase match,USA,Thursday,0,3,0,200,10.0,16.666666666666668,13.333333333333334,200.0,2.857142857142856,51.0,4.64,14.89,9.97,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,2,0.0
Phrase match,B,Saturday,1,1,0,37,2400.0,1700.0,1700.0,18.75,-6.131812028463556e-14,85.0,4.18,13.29,0.96,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,2,0.0
Broad match,USA,Friday,0,9,0,17,320.0,343.3333333333333,333.3333333333333,-17.94871794871795,1.714285714285683,57.0,3.16,10.71,3.42,0.0,0.0,57.0,-0.7822442,0.5093535,0.24218735,-0.05517231,0.1064206,-0.082061,-0.07879232,0.1723811,-0.06985812,-0.0899521,0.0,7,0.0
Broad match,C,Thursday,0,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,7,0.0
Phrase match,USA,Monday,0,12,0,63,110.0,273.3333333333333,208.0,50.0,71.00000000000003,86.0,4.88,20.92,20.89,0.0,86.0,0.0,-0.8766873,0.3356876,0.074343055,-0.20200188,-0.2608235,0.0025626617,0.03181466,0.052949816,-0.02063194,0.0111612575,0.0,1,0.0
Phrase match,USA,Monday,0,1,1,21,720.0,730.0,590.0,22.22222222222222,88.57142857142854,56.0,3.01,9.01,6.21,0.0,56.0,0.0,-0.84882617,-0.029262021,0.065100126,0.1601835,0.06855542,-0.2869315,-0.25271714,0.0546697,0.16515176,0.25996494,0.0,1,0.0
Exact match,B,Sunday,1,2,0,8,9900.0,7700.0,6950.0,50.0,642.8571428571424,71.0,3.57,11.25,0.37,71.0,0.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,1,0.0
Phrase match,USA,Sunday,1,11,0,92,10.0,10.0,10.0,0.0,-2.3737566748886996e-15,51.0,4.64,14.89,9.99,0.0,51.0,0.0,-0.83805835,-0.08068177,-0.34719166,0.13806958,0.1312182,-0.14793527,0.28366524,-0.08517886,-0.13945492,-0.072603114,0.0,3,0.0
Broad match,USA,Sunday,1,12,0,43,880.0,1526.6666666666667,1713.3333333333333,-32.30769230769231,-182.8571428571428,80.0,4.81,13.33,1.28,0.0,0.0,80.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,5,0.0
Broad match,USA,Monday,0,7,0,77,590.0,1000.0,1100.0,0.0,-85.7142857142857,88.0,3.54,12.32,3.93,0.0,0.0,88.0,-0.81461406,-0.39945433,0.0054421606,-0.18912184,0.23481753,0.20666838,0.007064994,0.031974852,-0.07635049,0.19050108,0.0,6,0.0
Phrase match,USA,Monday,0,12,0,42,2400.0,2400.0,2683.3333333333335,0.0,-77.14285714285724,83.0,6.68,24.85,1.32,0.0,83.0,0.0,-0.82910264,-0.15530398,-0.031958725,-0.15660436,-0.4709601,-0.11919204,0.11120213,0.022870833,-0.07600036,0.090818,0.0,8,0.0
Phrase match,B,Monday,0,12,0,56,8100.0,6200.0,5880.0,0.0,360.0000000000007,49.0,7.08,28.91,0.81,0.0,49.0,0.0,-0.7403708,-0.22922023,0.48828283,0.3172715,0.062306534,0.032341115,0.22945145,0.03755762,-0.018016355,-0.030277733,0.0,2,0.0
Broad match,C,Thursday,0,1,0,32,20.0,10.0,10.0,0.0,0.0,35.0,3.81,14.11,0.28,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,189,0.0
Phrase match,C,Tuesday,0,11,0,76,10.0,16.666666666666668,15.0,0.0,3.9999999999999982,88.0,4.34,11.78,0.55,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,5958.0,4,1489.5
Exact match,C,Tuesday,0,3,0,209,880.0,3466.6666666666665,7066.666666666667,-33.33333333333333,-2982.857142857142,80.0,4.81,13.33,0.6,80.0,0.0,0.0,-0.8976268,0.38959363,-0.101265095,-0.046576805,-0.010493872,0.17169696,-0.0138876885,-0.016313346,-0.0020330648,-0.0023835998,0.0,1,0.0
Broad match,USA,Friday,0,10,0,101,50.0,63.333333333333336,63.333333333333336,-28.57142857142857,0.0,88.0,5.96,15.94,1.16,0.0,0.0,88.0,-0.9048005,0.08451529,-0.07490813,-0.32395953,0.077380784,0.1945735,-0.0056696283,-0.048922975,0.11431275,-0.065518335,200.0,11,18.181818181818183
Phrase match,USA,Tuesday,0,3,0,202,10.0,23.333333333333332,21.666666666666668,-33.33333333333333,0.8571428571428559,88.0,4.34,11.78,11.24,0.0,88.0,0.0,-0.90898854,-0.12718704,-0.22703624,0.22028287,-0.04122848,0.14654316,0.042950604,0.112733215,-0.13189043,0.04868282,0.0,4,0.0
Phrase match,USA,Sunday,1,12,0,57,390.0,263.3333333333333,226.0,23.076923076923077,39.00000000000002,64.0,3.28,9.96,3.21,0.0,64.0,0.0,-0.6723873,-0.13397309,0.3049668,0.17619291,-0.09288057,-0.1843371,-0.5608217,-0.08459448,0.114186965,-0.16904137,0.0,1,0.0
Exact match,B,Saturday,1,3,0,212,8100.0,10933.333333333334,16700.0,-45.27027027027027,-4537.142857142855,78.0,3.74,13.2,0.59,78.0,0.0,0.0,-0.89922076,-0.23309001,-0.276791,0.103950225,-0.11251609,-0.072584055,-0.121404864,0.1269498,-0.0026515354,-0.029348094,0.0,1,0.0
Phrase match,A,Sunday,1,2,0,1,390.0,373.3333333333333,293.3333333333333,50.0,55.4285714285714,64.0,3.28,9.96,0.73,0.0,64.0,0.0,-0.70229524,-0.1592141,0.2508891,0.20197664,-0.111562885,-0.15659219,-0.5331855,-0.05016263,0.14585052,-0.18069167,0.0,1,0.0
Exact match,USA,Monday,0,8,0,42,2400.0,2566.6666666666665,2316.6666666666665,20.833333333333336,157.14285714285705,83.0,6.68,24.85,4.06,83.0,0.0,0.0,-0.892277,-0.16657296,-0.12845108,-0.06448014,-0.33965012,-0.0032095737,0.1271333,0.04292366,-0.13797604,0.054978352,0.0,2,0.0
Phrase match,C,Monday,0,11,0,77,9900.0,6200.0,6300.0,0.0,119.99999999999824,71.0,3.57,11.25,0.27,0.0,71.0,0.0,-0.91757745,-0.18289874,-0.046809375,0.1662612,0.11286512,-0.12799539,-0.16662343,0.0042069624,0.15047182,0.12337624,0.0,6,0.0
Exact match,A,Friday,0,7,0,73,10.0,20.0,18.333333333333332,-66.66666666666666,0.2857142857142853,50.0,0.0,0.0,1.54,50.0,0.0,0.0,-0.8845134,0.38759318,-0.08371361,-0.042519916,-0.08755364,0.1043408,-0.018248267,-0.06194654,0.17932956,0.060905512,0.0,1,0.0
Broad match,USA,Wednesday,0,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,19,0.0
Phrase match,USA,Friday,0,12,0,66,90.0,33.333333333333336,34.0,0.0,-2.0000000000000004,79.0,3.01,10.34,2.77,0.0,79.0,0.0,-0.79455495,-0.47941825,0.04117669,-0.17757691,0.24098727,0.19853029,0.06427612,-0.030812552,-0.006663333,0.054746415,0.0,1,0.0
Exact match,USA,Wednesday,0,9,0,19,1000.0,1200.0,1053.3333333333333,0.0,108.57142857142857,59.0,4.15,12.75,3.47,59.0,0.0,0.0,-0.88609064,-0.12263939,-0.115055405,0.17972717,-0.13889998,0.16334452,-0.16914833,-0.27014324,0.019028625,-0.079612225,0.0,1,0.0
Phrase match,B,Monday,0,1,0,35,20.0,23.333333333333332,25.0,-33.33333333333333,-1.4285714285714275,87.0,3.9,10.31,0.18,0.0,87.0,0.0,-0.9168682,-0.15324393,-0.16508907,0.24090193,-0.02150854,-0.019097993,-0.1491514,0.028950708,0.044597924,0.15709953,0.0,1,0.0
Phrase match,USA,Monday,0,12,0,70,2400.0,1600.0,1660.0,0.0,-59.99999999999991,85.0,4.18,13.29,17.98,0.0,85.0,0.0,-0.85978556,-0.16931146,-0.2551698,0.14974703,-0.04708421,-0.0136145605,-0.16266118,0.3143448,-0.12551397,-0.033753976,0.0,1,0.0
Phrase match,USA,Saturday,1,12,0,58,20.0,23.333333333333332,26.0,50.0,-1.0000000000000002,87.0,3.9,10.31,7.95,0.0,87.0,0.0,-0.9168682,-0.15324393,-0.16508907,0.24090193,-0.02150854,-0.019097993,-0.1491514,0.028950708,0.044597924,0.15709953,0.0,3,0.0
Phrase match,USA,Monday,0,12,0,70,10.0,10.0,10.0,0.0,-3.24316903706033e-16,86.0,4.55,15.63,9.45,0.0,86.0,0.0,-0.78928554,-0.33190972,-0.2584117,0.1032865,-0.012204392,-0.08133945,-0.13554873,0.28572005,-0.2537302,-0.13515252,0.0,1,0.0
Phrase match,USA,Tuesday,0,12,0,55,8100.0,6700.0,6420.0,-18.181818181818183,-119.99999999999973,85.0,4.18,13.54,3.9,0.0,85.0,0.0,-0.73328626,-0.51195157,0.011241888,-0.2472338,0.28622937,0.0771871,-0.19041793,0.10554664,0.060216464,0.005970414,0.0,3,0.0
Broad match,A,Friday,0,12,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,8,0.0
Exact match,USA,Friday,0,8,0,45,880.0,2066.6666666666665,2233.3333333333335,0.0,-114.28571428571435,80.0,4.81,13.33,5.05,80.0,0.0,0.0,-0.9022731,0.40434077,-0.027070574,-0.027104585,-0.04468361,0.10392434,-0.042078514,0.009840618,0.0690102,0.03895656,0.0,1,0.0
Exact match,USA,Friday,0,12,0,59,10.0,13.333333333333334,12.0,100.0,2.0,90.0,3.6,6.53,8.63,90.0,0.0,0.0,-0.8688908,0.44558,-0.0020137937,-0.052572474,-0.08118785,-0.021364272,-0.06743565,0.07082298,0.15962946,0.040327173,0.0,1,0.0
Exact match,USA,Tuesday,0,8,0,55,70.0,40.0,36.666666666666664,66.66666666666666,2.857142857142855,86.0,5.66,26.82,10.93,86.0,0.0,0.0,-0.8025453,-0.42958352,0.088617556,-0.36591458,-0.10541282,0.03560675,0.098589964,-0.0350562,-0.03910782,0.06909771,0.0,5,0.0
Broad match,A,Friday,0,2,0,213,20.0,13.333333333333334,11.666666666666666,100.0,1.428571428571428,35.0,3.81,14.11,5.52,0.0,0.0,35.0,-0.90268445,0.3918075,0.04967085,-0.0076598655,-0.025231732,0.05226331,-0.09014706,0.13100111,0.017233595,-0.012998304,0.0,3,0.0
Exact match,USA,Friday,0,7,1,87,8100.0,9300.0,9300.0,0.0,102.85714285714258,85.0,4.18,13.54,15.97,85.0,0.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Exact match,A,Thursday,0,6,1,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Phrase match,USA,Friday,0,12,0,45,390.0,263.3333333333333,226.0,23.076923076923077,39.00000000000002,64.0,3.28,9.96,1.33,0.0,64.0,0.0,-0.8252271,-0.179447,0.31325668,0.19647859,-0.10511518,-0.046305705,-0.32943323,-0.13362247,-0.008690132,-0.10205529,0.0,1,0.0
Broad match,USA,Saturday,1,8,0,44,8100.0,9900.0,9600.0,0.0,257.14285714285745,78.0,3.74,13.2,2.92,0.0,0.0,78.0,-0.91340566,-0.06599839,0.06571702,0.19581705,-0.07408155,0.018682301,0.038959615,0.012009275,0.024503829,0.33252332,0.0,6,0.0
Broad match,A,Tuesday,0,12,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Exact match,USA,Tuesday,0,7,0,76,8100.0,9300.0,9300.0,0.0,102.85714285714258,85.0,4.18,13.54,7.12,85.0,0.0,0.0,-0.77187246,-0.4979816,-0.0072373496,-0.21164195,0.24711579,0.040689487,-0.17922606,0.08048019,0.09761124,0.02310076,0.0,1,0.0
Broad match,USA,Thursday,0,7,0,81,320.0,303.3333333333333,303.3333333333333,50.0,-1.532953007115889e-14,81.0,8.21,27.42,5.65,0.0,0.0,81.0,-0.8745539,-0.17487875,0.19872175,-0.0021317613,-0.22914653,-0.27113953,0.011746435,-0.022611126,0.029728604,0.19370116,0.0,1,0.0
Phrase match,USA,Tuesday,0,2,0,6,2400.0,2133.3333333333335,1866.6666666666667,52.63157894736842,211.42857142857142,85.0,4.18,13.29,4.96,0.0,85.0,0.0,-0.8567417,-0.17755342,-0.29309025,0.16594632,-0.05780861,0.058124933,-0.16113113,0.26491535,-0.1314304,-0.029844452,0.0,1,0.0
Broad match,USA,Wednesday,0,11,0,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,200.0,2,100.0
Broad match,B,Friday,0,1,0,38,10.0,10.0,8.333333333333334,0.0,0.8571428571428568,33.0,0.0,0.0,0.86,0.0,0.0,33.0,-0.92217237,0.34501824,-0.08460283,-0.05831535,-0.013991112,0.11299075,-0.02751387,0.025269616,0.062209886,-0.042118,0.0,12,0.0
Phrase match,A,Sunday,1,1,0,29,50.0,73.33333333333333,73.33333333333333,-36.36363636363637,-2.2857142857142883,83.0,3.31,10.89,2.04,0.0,83.0,0.0,-0.9218775,-0.04307479,-0.007580599,0.20589176,-0.09563553,-0.019251116,0.04165325,0.024863197,0.05209049,0.3020828,0.0,1,0.0
Broad match,USA,Monday,0,12,0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,-0.74526215,0.44104588,0.060153354,-0.0014971796,0.31532508,-0.3348134,0.08552831,-0.16527824,0.012759637,0.010839185,0.0,3,0.0
Broad match,USA,Monday,0,12,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,-0.8175422,0.050402407,0.17429712,-0.41868722,0.25495476,0.06712134,-0.08668139,-0.10401919,0.18709326,0.023686627,0.0,1,0.0
Broad match,USA,Monday,0,10,0,105,70.0,76.66666666666667,70.0,-22.22222222222222,2.2857142857142865,80.0,5.35,22.88,1.51,0.0,0.0,80.0,-0.79635614,-0.20052645,0.22827151,-0.18871479,-0.37047443,-0.20789817,0.0048540086,-0.09808453,-0.21631148,0.031261045,400.0,55,7.2727272727272725
Broad match,USA,Thursday,0,7,0,81,2400.0,2233.3333333333335,2566.6666666666665,0.0,-257.1428571428571,83.0,6.68,24.85,4.45,0.0,0.0,83.0,-0.82910264,-0.15530398,-0.031958725,-0.15660436,-0.4709601,-0.11919204,0.11120213,0.022870833,-0.07600036,0.090818,0.0,3,0.0
Exact match,USA,Tuesday,0,12,0,55,2400.0,2233.3333333333335,2040.0,-20.833333333333336,79.99999999999991,83.0,6.68,24.85,7.55,83.0,0.0,0.0,-0.85061014,-0.12652305,0.10586461,-0.09430632,-0.39983216,-0.12901376,0.13112679,0.06365051,-0.04061945,0.2023545,0.0,1,0.0
