Day,Search keyword,Search keyword match type,Campaign,Clicks,Currency code,Cost
2023-07-14,logistics management,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,3,USD,1.83
2023-07-14,logistics certification,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,3,USD,2.20
2023-07-14,logistics course,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,18,USD,21.01
2023-07-14,logistics course,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,2,USD,1.42
2023-07-14,logistics online course,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,1,USD,0.12
2023-07-14,supply chain logistics certificate,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,2,USD,3.49
2023-07-14,project management training,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,16,USD,15.22
2023-07-14,project management program,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,7,USD,10.61
2023-07-14,project management course,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,1,USD,0.36
2023-07-14,project management online course,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,1,USD,0.91
2023-07-14,learn project management,Broad match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,6,USD,5.76
2023-07-14,product management course,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,2,USD,2.98
2023-07-14,pmp certification,Phrase match,Course - System Thinking - Run 12 - Search - Lead Gen - B/Developing,2,USD,1.89
