Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,bert_0,bert_1,bert_2,bert_3,bert_4,bert_5,bert_6,bert_7,bert_8,bert_9,bert_10,bert_11,bert_12,bert_13,bert_14,bert_15,bert_16,bert_17,bert_18,bert_19,bert_20,bert_21,bert_22,bert_23,bert_24,bert_25,bert_26,bert_27,bert_28,bert_29,bert_30,bert_31,bert_32,bert_33,bert_34,bert_35,bert_36,bert_37,bert_38,bert_39,bert_40,bert_41,bert_42,bert_43,bert_44,bert_45,bert_46,bert_47,bert_48,bert_49
2022-03-30,machine learning program,Broad match,B,1.55,4,Wednesday,0,Mar,0,13,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
2022-03-30,study machine learning,Broad match,B,0.43,1,Wednesday,0,Mar,0,13,Medium,62.0,2.83,8.47,3.044522437723423,3.573779635594727,3.573779635594727,-0.2795848622191617,-0.2795848622191621,-0.7765914,0.30665517,-0.006389209,0.1260416,-0.088500746,-0.15667363,-0.026364876,0.05931689,0.19258304,0.01126145,0.068200625,-0.13820617,-0.069713935,-0.053109117,0.108033806,0.059202157,0.1029093,-0.019784382,0.074018836,-0.026313545,0.042091135,-0.19190018,-0.03319228,-0.1789266,-0.034112554,-0.10488879,-0.011093472,0.00862037,0.06377198,-0.098188594,-0.05568245,0.079486266,0.054311603,-0.040408026,0.016197246,0.09399927,-0.029692497,-0.024388807,-0.041549876,0.026525846,0.009865328,-0.088070504,-0.017672997,0.02829034,0.022253973,-0.0034557085,-0.04895347,-0.06979001,0.036462706,-0.08069071
2022-03-30,machine learning certificate,Broad match,B,0.54,3,Wednesday,0,Mar,0,13,High,80.0,3.48,11.2,4.51085950651685,4.2626798770413155,4.2626798770413155,0.0,-8.881784197001252e-16,-0.69474965,-0.007104278,0.52368706,-0.30533677,0.0923428,0.11651848,0.060328025,0.09008866,0.04218838,-0.14045653,0.050686356,-0.03816075,-0.0312587,-0.016688367,0.042931344,-0.0760295,-0.038696073,0.13527624,0.055472333,0.03772552,-0.03227044,0.055538613,0.014697229,-0.020828184,-0.079176,-0.021444988,0.056155257,-0.08259972,0.0946058,0.042829487,-0.071651354,-0.0033521256,0.05517602,0.045696974,0.09460309,-0.034140278,0.042623293,0.004223802,0.016329868,-0.011254585,-0.021037508,6.741736e-05,-0.0011917752,-0.010525985,0.0024706572,-0.0068028416,0.01627452,-0.0326464,-0.01832003,0.008058244
2022-03-30,machine learning certifications,Broad match,USA,2.71,1,Wednesday,0,Mar,0,13,High,80.0,3.48,11.2,4.51085950651685,4.2626798770413155,4.2626798770413155,0.0,-8.881784197001252e-16,-0.7840485,0.099287294,0.45313817,-0.22030996,0.120429836,0.053523935,0.14554803,0.14893055,-0.08232587,0.066014655,-0.06359277,-0.075710215,0.011086256,0.016777486,-0.041621443,0.019715795,-0.036172334,-0.041800246,0.0119712865,-0.019102693,-0.018991651,-0.042791445,0.008486335,0.025994038,0.060763773,0.019874824,0.004653062,0.050523125,0.024668826,-0.05040729,-0.005104034,0.0669427,-0.029412212,-0.03585799,-0.08064683,0.04128529,-0.0016654475,0.031834617,0.006407295,0.015951421,-0.03759421,-0.03862045,0.019013966,-0.015089551,0.004800079,-0.02230099,0.0044284128,-0.019391075,-0.018728714,0.010772238
2022-03-30,artificial intelligence and education,Broad match,USA,2.98,2,Wednesday,0,Mar,0,13,Low,23.0,1.03,6.32,9.200391041122515,6.8449062026257,6.8449062026257,0.12769715337904053,0.12769715337904053,-0.6813544,-0.40657833,-0.25290227,-0.02321344,-0.041557495,-0.12273251,0.009865344,-0.03349443,0.2385369,0.031851433,-0.0432232,-0.107343294,-0.06483276,0.07467556,0.10937599,-0.065500416,0.0095373485,0.1778995,0.044213362,-0.019572282,-0.022071201,-0.022564221,-0.08217407,0.1438798,0.05061119,0.20763043,0.024010604,0.045981176,0.030082207,0.026287938,-0.0850049,0.06709707,0.04349335,-0.020531269,-0.0736166,-0.0504718,-0.056969292,0.1014985,0.033565994,0.05565127,-0.11938778,-0.012146426,-0.07225569,0.004802084,0.017947203,0.047323614,-0.06330922,-0.030010534,-0.09756855,0.04128082
2022-03-30,learn machine learning,Broad match,A,0.62,1,Wednesday,0,Mar,0,13,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.84664536,0.38947567,-0.06138207,0.04860934,0.09794304,-0.040423423,-0.01009727,0.030531041,-0.027217783,-0.023822283,0.07660075,-0.02601879,-0.04895302,-0.019443734,-0.017847966,0.10640552,-0.0031631174,0.10731456,-0.0006484283,-0.051040832,-0.04610958,-0.021314016,-0.14554578,-0.037930775,0.11784518,-0.009048849,0.025107525,-0.0069359397,0.031143386,0.018599585,-0.050390705,0.043862045,-0.045982454,-0.05023733,-0.0021129362,-0.029075408,0.037274208,0.017821854,0.0023442009,-0.005834023,0.015891155,-0.0025268835,0.04304277,0.0667477,-0.001082468,-0.013429952,-0.063096344,-0.023557825,0.032489114,-0.107259154
2022-03-30,machine learning program,Broad match,A,1.61,1,Wednesday,0,Mar,0,13,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
2022-03-30,study machine learning,Broad match,A,0.07,1,Wednesday,0,Mar,0,13,Medium,62.0,2.83,8.47,3.044522437723423,3.573779635594727,3.573779635594727,-0.2795848622191617,-0.2795848622191621,-0.7765914,0.30665517,-0.006389209,0.1260416,-0.088500746,-0.15667363,-0.026364876,0.05931689,0.19258304,0.01126145,0.068200625,-0.13820617,-0.069713935,-0.053109117,0.108033806,0.059202157,0.1029093,-0.019784382,0.074018836,-0.026313545,0.042091135,-0.19190018,-0.03319228,-0.1789266,-0.034112554,-0.10488879,-0.011093472,0.00862037,0.06377198,-0.098188594,-0.05568245,0.079486266,0.054311603,-0.040408026,0.016197246,0.09399927,-0.029692497,-0.024388807,-0.041549876,0.026525846,0.009865328,-0.088070504,-0.017672997,0.02829034,0.022253973,-0.0034557085,-0.04895347,-0.06979001,0.036462706,-0.08069071
2022-03-30,machine learning course,Broad match,A,1.08,1,Wednesday,0,Mar,0,13,Medium,62.0,3.92,11.29,5.14166355650266,5.045211723440414,5.045211723440414,-0.19290366612449183,-0.19290366612449406,-0.89017254,0.047574047,0.18781307,0.2671367,0.04418126,-0.11064017,0.04420379,0.036123935,-0.046035174,0.046776965,-0.062471397,0.11496996,-0.11431158,0.029969,0.03878039,0.004243727,-0.0046815807,0.065737486,0.09684052,0.025231896,0.02852183,0.06239156,0.026451575,-0.048718974,0.014534269,-0.022889776,-0.028628318,0.018590894,-0.0012972223,-0.073406786,0.038337696,0.05011108,0.0029255908,0.055754323,-0.0030136965,0.022301948,0.037168536,-0.034383487,0.021280397,-0.034991056,0.0095304325,0.002508121,0.0074589546,-0.00090007717,0.00957085,-0.042822875,-0.02170797,-0.0038800335,-0.020208092,-0.0089047365
2022-03-30,data scientist machine learning,Broad match,A,1.49,2,Wednesday,0,Mar,0,13,Medium,47.0,3.62,10.92,5.771441123130016,6.680848381610565,6.680848381610565,-0.20041848865123058,-0.20041848865123058,-0.74939364,0.38627395,-0.0024973915,-0.0401725,-0.061862133,-0.11219939,0.03728133,-0.14325166,0.07393733,0.06290332,-0.21632072,-0.16258147,0.057656594,-0.15781565,0.06566864,0.09361743,-0.023030397,0.074501134,-0.08342851,-0.07785658,0.041496757,0.0007800762,0.06527997,-0.044606123,0.011693569,-0.033084672,0.13467087,-0.020289188,-0.067780256,0.07078225,-0.082525104,-0.06487662,-0.051376186,0.110449605,-0.027002497,0.07773204,0.038212765,0.07234546,-0.024097357,0.056713536,-0.02662652,-0.09023421,-0.050663814,-0.023226548,-0.01616208,-0.055477694,-0.012508874,-0.007211856,0.051117603,-0.08717094
2022-03-30,''mit machine learning certificate'',Broad match,A,0.18,1,Wednesday,0,Mar,0,13,High,86.0,3.42,13.61,3.4339872044851463,4.729809698447509,4.729809698447509,-0.4379003838613187,-0.43790038386132,-0.60231745,-0.13472803,0.54744273,-0.28508666,-0.106661975,0.10630393,-0.07602078,-0.13001432,0.02953889,-0.1937134,0.2969157,0.04041191,-0.035510972,-0.11176951,0.022151124,-0.021660766,0.054708347,0.083560854,0.07842417,-0.0077397362,-0.00041780475,0.08882345,0.022352263,0.01925398,-0.031963687,0.04543968,0.013893149,-0.013584379,0.04737602,0.020005887,0.016138496,0.042160004,-0.000259076,0.03789225,0.06095794,-0.012284592,0.004535142,-0.04033239,-0.010384,-0.026481606,-0.000158867,0.0006918664,-0.024908317,-0.02430818,-0.043830637,0.048840392,0.008990434,-0.040688947,-0.035364255,-0.02177661
2022-03-30,''learn machine learning'',Broad match,A,0.15,1,Wednesday,0,Mar,0,13,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.81846637,0.25482485,0.08815009,0.016966099,0.1401781,-0.20642044,0.085667096,0.058462128,0.10495256,-0.025163118,0.110525966,0.15941575,0.011414527,-0.19118623,-0.012330012,-0.0035751204,0.04625975,0.035734106,0.036257338,-0.15506193,-0.051703826,0.05320316,-0.0041194214,0.044855956,0.111884594,-0.0060047223,-0.04748785,0.003228328,0.06560494,0.077208795,-0.02161032,-0.025513766,-0.056805983,0.0060926145,-0.040476806,-0.09298503,0.089818545,0.029696032,-0.006543908,0.013895506,-0.042199764,0.06899097,-0.0037829326,-0.057920385,-0.0019300567,-0.019446943,-0.015293431,-0.036348976,-0.028266897,0.009322196
2022-03-30,certification in data science,Broad match,A,1.2,2,Wednesday,0,Mar,0,13,High,76.0,5.17,16.73,6.78105762593618,7.3783837129967145,7.3783837129967145,0.0,-8.881784197001252e-16,-0.49327216,-0.15321493,0.5289347,-0.18759464,-0.07666699,0.064763315,0.14726977,0.012846112,0.06589614,0.07855698,-0.41032442,-0.21088095,-0.014999074,-0.1174426,-0.19078714,0.23616296,-0.018749874,0.017114978,-0.10723067,-0.013828853,0.03595309,0.011937668,0.005690755,-0.017602107,0.10298578,-0.06488786,-0.007461457,0.015763095,-0.01682621,0.049942266,-0.015253589,-0.0038113908,0.009532273,0.0056172437,-0.10537092,-0.03819134,-0.021900462,0.0019640194,-0.03260279,0.006120615,-0.026770666,0.042452548,0.03533009,-0.03804377,-0.03255995,-0.026365053,-0.042134892,0.024319343,0.008499059,-0.029060153
2022-03-30,artificial intelligence certification,Broad match,A,1.01,1,Wednesday,0,Mar,0,13,High,88.0,3.4,12.48,8.79497643168877,6.78105762593618,6.78105762593618,0.0,-8.881784197001252e-16,-0.7666081,-0.39551222,0.10806096,-0.34371343,0.036259405,0.053417653,0.13779107,0.030076843,0.019135928,-0.031507593,-0.18893616,-0.05916632,-0.06326813,-0.029965917,-0.043389168,0.03283485,-0.07041006,0.030603997,-0.001539646,-0.0050220815,0.052034803,-0.011716887,-0.059116956,0.029395984,0.072961465,0.015578625,-0.07024753,0.078595586,0.004948576,-0.020565115,0.01365257,-0.03192565,-0.0482127,-0.050206017,-0.10599979,0.028711762,-0.0014642404,-0.0074987165,-0.03149202,0.037466716,-0.022068499,-0.018463762,-0.0044379733,0.022442112,0.01694709,-0.024981376,0.015810283,0.014978024,0.005945749,-0.00078513735
2022-03-30,about machine learning,Broad match,USA,0.21,1,Wednesday,0,Mar,0,13,Low,32.0,2.21,16.44,2.3978952727983707,2.7212088552608966,2.7212088552608966,-0.6466271649250523,-0.6466271649250523,-0.8333536,0.39473715,-0.041758265,-0.044346757,0.069873236,-0.16097951,0.023876151,0.102773465,0.09551465,-0.0141916685,0.035251077,0.05642514,-0.058028698,-0.084946156,-0.05088553,-0.017487923,-0.028065069,0.07622187,0.070008345,-0.008936421,-0.0005348827,-0.004298996,-0.06565535,0.070779525,0.038062,-0.07739763,0.088267416,0.029021863,-0.010869792,-0.036590565,-0.0062104356,0.025837254,0.04798614,-0.009661917,-0.071810216,-0.0042188303,-0.05444734,0.06987722,-0.07959513,-0.003581165,-0.01610994,0.045393325,0.042942278,-0.07572575,-0.049438648,-0.017667217,-0.03153465,0.0046926923,-0.008694386,-0.046577897
2022-03-30,''machine learning models'',Broad match,USA,2.68,1,Wednesday,0,Mar,0,13,Low,8.0,1.99,7.36,7.972810784121404,7.878225690171329,7.878225690171329,0.18917018790015128,0.1891701879001495,-0.7351334,0.3384197,0.002271594,-0.06391376,-0.06935688,-0.1063979,0.051056724,0.16604097,-0.008164014,-0.041868135,0.026482014,0.055646263,-0.019019134,-0.16927184,-0.1368488,-0.17998992,0.0890652,-0.124453194,0.15808417,-0.25926134,-0.004002086,0.17977096,-0.017960735,0.02389153,0.08256737,0.015358794,-0.026617032,-0.017569087,-0.034579836,0.03005004,0.122488864,-0.05382077,-0.059530444,-0.011962449,0.03184588,0.02481272,0.06293831,0.014813326,-0.025862928,-0.0047091446,-0.047119327,-0.0054072714,-0.053353045,-0.11232576,-0.023140958,-0.010781432,0.009541653,-0.029787026,-0.046830665,0.015749302
2022-03-30,+machine +learning +course,Broad match,B,0.16,1,Wednesday,0,Mar,0,13,Medium,62.0,3.92,11.29,5.14166355650266,5.045211723440414,5.045211723440414,-0.19290366612449183,-0.19290366612449406,-0.76950276,-0.08164468,0.13561,0.26495445,-0.027009003,-0.14109929,-0.04367231,0.22484668,0.3171399,-0.04625463,0.09414249,0.1485476,0.039699346,0.12923676,-0.026713224,0.0573528,-0.04907867,0.03404431,-0.04028691,0.0568684,0.10565738,0.16670883,0.018614518,-0.082554646,-0.000554315,0.023558334,0.067964554,0.033859126,-0.08949522,0.00094560406,0.049324438,0.0040831226,-0.040320475,-0.028342644,-0.007364746,-0.032235194,-0.04195767,-0.0042231632,0.007929659,-0.014195502,0.0019646145,0.020144986,0.027503148,0.01422536,-0.02932013,-0.0064697447,-0.030505141,-0.0058922865,-0.054402143,0.022289244
2022-03-30,''mit machine learning certificate'',Broad match,B,2.13,1,Wednesday,0,Mar,0,13,High,86.0,3.42,13.61,3.4339872044851463,4.729809698447509,4.729809698447509,-0.4379003838613187,-0.43790038386132,-0.60231745,-0.13472803,0.54744273,-0.28508666,-0.106661975,0.10630393,-0.07602078,-0.13001432,0.02953889,-0.1937134,0.2969157,0.04041191,-0.035510972,-0.11176951,0.022151124,-0.021660766,0.054708347,0.083560854,0.07842417,-0.0077397362,-0.00041780475,0.08882345,0.022352263,0.01925398,-0.031963687,0.04543968,0.013893149,-0.013584379,0.04737602,0.020005887,0.016138496,0.042160004,-0.000259076,0.03789225,0.06095794,-0.012284592,0.004535142,-0.04033239,-0.010384,-0.026481606,-0.000158867,0.0006918664,-0.024908317,-0.02430818,-0.043830637,0.048840392,0.008990434,-0.040688947,-0.035364255,-0.02177661
2022-03-30,machine learning program,Broad match,USA,5.82,1,Wednesday,0,Mar,0,13,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
2022-03-30,machine learning training program,Broad match,USA,0.57,1,Wednesday,0,Mar,0,13,Medium,33.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-2.220446049250313e-16,-0.7996544,0.29767233,0.13784812,0.082806244,0.073613174,0.043517403,0.124907434,-0.022273507,-0.04904493,-0.080359265,-0.1390591,0.19852337,-0.083834134,0.13081442,-0.010829811,-0.0431846,0.20138802,0.10836517,-0.09195593,0.071940616,0.058545697,-0.15728696,0.03994549,-0.01877464,0.028016401,-0.014061289,-0.07079236,-0.013982225,-0.024019334,-0.0005109592,0.047658037,-0.0765781,-0.04538467,0.0027718558,0.02586531,-0.036258586,0.026464215,0.0023919158,0.029979978,-0.0731284,0.022976384,-0.0028615186,-0.014405906,0.014911381,-0.029060544,-0.0052898764,-0.030309435,0.05719084,0.0009699889,-0.030955546
2022-03-30,machine learning program,Exact match,B,0.64,1,Wednesday,0,Mar,0,13,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
2022-03-30,''learn machine learning'',Broad match,B,0.61,3,Wednesday,0,Mar,0,13,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.81846637,0.25482485,0.08815009,0.016966099,0.1401781,-0.20642044,0.085667096,0.058462128,0.10495256,-0.025163118,0.110525966,0.15941575,0.011414527,-0.19118623,-0.012330012,-0.0035751204,0.04625975,0.035734106,0.036257338,-0.15506193,-0.051703826,0.05320316,-0.0041194214,0.044855956,0.111884594,-0.0060047223,-0.04748785,0.003228328,0.06560494,0.077208795,-0.02161032,-0.025513766,-0.056805983,0.0060926145,-0.040476806,-0.09298503,0.089818545,0.029696032,-0.006543908,0.013895506,-0.042199764,0.06899097,-0.0037829326,-0.057920385,-0.0019300567,-0.019446943,-0.015293431,-0.036348976,-0.028266897,0.009322196
2022-03-30,''study ai'',Broad match,B,1.12,2,Wednesday,0,Mar,0,13,Medium,40.0,0.7,2.8,10.407318772389159,5.150309011927117,5.150309011927117,-0.4030982430978982,-0.40309824309789866,-0.6353735,-0.42372826,-0.31223622,0.036928464,0.05114275,-0.20724343,0.0063899355,0.07740506,0.25720587,0.038494606,0.07647757,0.009621052,-0.00018476105,-0.16651075,0.009015747,0.04827676,0.21828255,-0.09216837,0.076196834,-0.063597895,-0.004367761,-0.20243631,0.06628327,-0.09114267,-0.0718346,-0.13430023,-0.045744248,-0.08090736,0.0099797025,-0.00053655455,0.017754385,-0.022533616,0.03168832,-0.038258106,0.03053686,0.01414703,0.03109802,-0.020895584,-0.007626229,0.019987084,-0.011534905,-0.017406968,-0.028315281,-0.013864549,0.026737595,0.012077315,0.03882466,-0.0043959664,0.02480054,-0.015512808
2022-03-31,mit machine learning,Broad match,B,11.42,4,Thursday,0,Mar,0,12,Low,12.0,3.38,7.59,3.044522437723423,2.9159412386417585,2.9159412386417585,-1.0360919316867756,-1.0360919316867756,-0.7634539,0.20176126,0.03101115,-0.09018777,-0.23263806,0.0337362,-0.2513075,-0.28433496,-0.10424403,-0.10452508,0.2915183,-0.020046428,-0.055687927,-0.020691253,0.0043821284,0.07539849,0.0520947,-0.068525456,-0.0065786582,-0.01937466,0.040037006,-0.017462818,0.0070947506,0.010916209,0.09111482,0.053504918,0.03706051,0.06385051,-0.011671342,-0.07452771,-0.003337839,0.10390931,-0.018196773,-0.0023679154,-0.024055397,0.059220206,-0.013208968,0.023111537,-0.019712606,0.0068167974,-0.023914127,0.016057018,-0.02064832,0.034082644,0.024670178,0.0022427358,0.00435589,-0.0021723441,0.004083791,-0.0025916132
2022-03-31,learn machine learning,Broad match,B,0.27,1,Thursday,0,Mar,0,12,High,75.0,3.2,9.62,5.351858133476067,6.3818160174060985,6.3818160174060985,0.0,-2.6645352591003757e-15,-0.84664536,0.38947567,-0.06138207,0.04860934,0.09794304,-0.040423423,-0.01009727,0.030531041,-0.027217783,-0.023822283,0.07660075,-0.02601879,-0.04895302,-0.019443734,-0.017847966,0.10640552,-0.0031631174,0.10731456,-0.0006484283,-0.051040832,-0.04610958,-0.021314016,-0.14554578,-0.037930775,0.11784518,-0.009048849,0.025107525,-0.0069359397,0.031143386,0.018599585,-0.050390705,0.043862045,-0.045982454,-0.05023733,-0.0021129362,-0.029075408,0.037274208,0.017821854,0.0023442009,-0.005834023,0.015891155,-0.0025268835,0.04304277,0.0667477,-0.001082468,-0.013429952,-0.063096344,-0.023557825,0.032489114,-0.107259154
2022-03-31,machine learning program,Broad match,B,0.48,1,Thursday,0,Mar,0,12,Medium,55.0,4.24,14.03,5.564520407322694,6.175867270105761,6.175867270105761,0.0,-1.7763568394002505e-15,-0.78605133,0.35127476,0.028221479,0.010771559,-0.03641631,0.00043062025,0.11396452,-0.06097864,-0.035791606,-0.19103591,-0.21908401,0.20095421,-0.012590866,0.13858373,0.04726881,-0.07762452,0.08871347,0.05963533,-0.059211347,0.11110012,-0.02602019,-0.0995384,0.07582005,-0.108406,-0.006965278,3.843291e-05,-0.05605917,0.027087783,0.022295307,-0.020413205,0.09067748,-0.034986954,-0.018176561,0.07643131,0.011058498,-0.02325756,0.022405904,0.0016625293,0.020672971,-0.059338816,0.0005387554,0.030278215,-0.026024058,0.0042003593,0.01640189,-0.034159634,-0.030434472,0.0024288227,0.0062536104,-0.032404598
